"test_key","test","q","n","theta","null_valid_reps","alt_valid_reps","alpha_p","power_p","alpha_ejab","power_ejab","alpha_bic","power_bic","alpha_tsbf","power_tsbf","risk_p","risk_ejab","risk_bic","risk_tsbf","delta_p_minus_ejab","delta_bic_minus_ejab","delta_tsbf_minus_ejab"
"ranova","Repeated-measures ANOVA",3,100,0.00718762732760925,2000,400,0.006,0.0025,0.033,0.0325,0.0045,0,0,0,0.50175,0.50025,0.50225,0.5,0.00150000000000006,0.002,-0.000249999999999972
"ranova","Repeated-measures ANOVA",3,100,0.00928317766722556,2000,400,0.006,0.01,0.033,0.035,0.0045,0.0075,0,0,0.498,0.499,0.4985,0.5,-0.000999999999999945,-0.000499999999999945,0.00100000000000006
"ranova","Repeated-measures ANOVA",3,100,0.0119896850063788,2000,400,0.006,0.0025,0.033,0.0225,0.0045,0,0,0,0.50175,0.50525,0.50225,0.5,-0.00349999999999995,-0.003,-0.00524999999999998
"ranova","Repeated-measures ANOVA",3,100,0.0154852736536225,2000,400,0.006,0.02,0.033,0.025,0.0045,0.0025,0,0,0.493,0.504,0.501,0.5,-0.011,-0.003,-0.004
"ranova","Repeated-measures ANOVA",3,100,0.02,2000,400,0.006,0.01,0.033,0.045,0.0045,0,0,0,0.498,0.494,0.50225,0.5,0.00400000000000006,0.00825000000000004,0.00600000000000006
"ranova","Repeated-measures ANOVA",3,100,0.025,2000,400,0.006,0,0.033,0.0075,0.0045,0,0,0,0.503,0.51275,0.50225,0.5,-0.00974999999999993,-0.0105,-0.0127499999999999
"ranova","Repeated-measures ANOVA",3,100,0.0666666666666667,2000,400,0.006,0.0275,0.033,0.09,0.0045,0.0175,0.0185,0.0675,0.48925,0.4715,0.4935,0.4755,0.01775,0.022,0.004
"ranova","Repeated-measures ANOVA",3,100,0.108333333333333,2000,400,0.006,0.14,0.033,0.3325,0.0045,0.095,0.0565,0.4,0.433,0.35025,0.45475,0.32825,0.08275,0.1045,-0.022
"ranova","Repeated-measures ANOVA",3,100,0.15,2000,400,0.006,0.365,0.033,0.575,0.0045,0.285,0.0565,0.6425,0.3205,0.229,0.35975,0.207,0.0915,0.13075,-0.022
"ranova","Repeated-measures ANOVA",3,100,0.191666666666667,2000,400,0.006,0.6775,0.033,0.865,0.0045,0.6025,0.0455,0.8925,0.16425,0.084,0.201,0.0765000000000001,0.08025,0.117,-0.0074999999999999
"ranova","Repeated-measures ANOVA",3,100,0.233333333333333,2000,400,0.006,0.89,0.033,0.9725,0.0045,0.855,0.032,0.9725,0.058,0.0302499999999999,0.07475,0.02975,0.0277500000000001,0.0445,-0.000499999999999945
"ranova","Repeated-measures ANOVA",3,100,0.275,2000,400,0.006,0.975,0.033,0.99,0.0045,0.96,0.0205,0.99,0.0155,0.0215,0.02225,0.01525,-0.00599999999999995,0.000750000000000028,-0.00624999999999998
"ranova","Repeated-measures ANOVA",3,100,0.316666666666667,2000,400,0.006,0.9975,0.033,1,0.0045,0.9975,0.0125,1,0.00424999999999998,0.0165,0.00349999999999995,0.00624999999999998,-0.01225,-0.013,-0.01025
"ranova","Repeated-measures ANOVA",3,100,0.358333333333333,2000,400,0.006,1,0.033,1,0.0045,1,0.011,1,0.003,0.0165,0.00224999999999997,0.00549999999999995,-0.0135,-0.01425,-0.011
"ranova","Repeated-measures ANOVA",3,100,0.4,2000,400,0.006,1,0.033,1,0.0045,1,0.0075,1,0.003,0.0165,0.00224999999999997,0.00375000000000003,-0.0135,-0.01425,-0.0127499999999999
"ranova","Repeated-measures ANOVA",3,100,0.441666666666667,2000,400,0.006,1,0.033,1,0.0045,1,0.006,1,0.003,0.0165,0.00224999999999997,0.003,-0.0135,-0.01425,-0.0135
"ranova","Repeated-measures ANOVA",3,100,0.483333333333333,2000,400,0.006,1,0.033,1,0.0045,1,0.005,1,0.003,0.0165,0.00224999999999997,0.00249999999999995,-0.0135,-0.01425,-0.014
"ranova","Repeated-measures ANOVA",3,100,0.525,2000,400,0.006,1,0.033,1,0.0045,1,0.0045,1,0.003,0.0165,0.00224999999999997,0.00224999999999997,-0.0135,-0.01425,-0.01425
"ranova","Repeated-measures ANOVA",3,100,0.566666666666667,2000,400,0.006,1,0.033,1,0.0045,1,0.0045,1,0.003,0.0165,0.00224999999999997,0.00224999999999997,-0.0135,-0.01425,-0.01425
"ranova","Repeated-measures ANOVA",3,100,0.608333333333333,2000,400,0.006,1,0.033,1,0.0045,1,0.003,1,0.003,0.0165,0.00224999999999997,0.00149999999999995,-0.0135,-0.01425,-0.015
"ranova","Repeated-measures ANOVA",3,100,0.65,2000,400,0.006,1,0.033,1,0.0045,1,0.002,1,0.003,0.0165,0.00224999999999997,0.001,-0.0135,-0.01425,-0.0155
"ranova","Repeated-measures ANOVA",3,100,0.691666666666667,2000,400,0.006,1,0.033,1,0.0045,1,0.0015,1,0.003,0.0165,0.00224999999999997,0.000750000000000028,-0.0135,-0.01425,-0.0157499999999999
"ranova","Repeated-measures ANOVA",3,100,0.733333333333333,2000,400,0.006,1,0.033,1,0.0045,1,5e-04,1,0.003,0.0165,0.00224999999999997,0.000249999999999972,-0.0135,-0.01425,-0.01625
"ranova","Repeated-measures ANOVA",3,100,0.775,2000,400,0.006,1,0.033,1,0.0045,1,0,1,0.003,0.0165,0.00224999999999997,0,-0.0135,-0.01425,-0.0165
"ranova","Repeated-measures ANOVA",3,100,0.816666666666667,2000,400,0.006,1,0.033,1,0.0045,1,0,1,0.003,0.0165,0.00224999999999997,0,-0.0135,-0.01425,-0.0165
"ranova","Repeated-measures ANOVA",3,100,0.858333333333333,2000,400,0.006,1,0.033,1,0.0045,1,0,1,0.003,0.0165,0.00224999999999997,0,-0.0135,-0.01425,-0.0165
"ranova","Repeated-measures ANOVA",3,100,0.9,2000,400,0.006,1,0.033,1,0.0045,1,0,1,0.003,0.0165,0.00224999999999997,0,-0.0135,-0.01425,-0.0165
"ranova","Repeated-measures ANOVA",3,122,0.002,2000,400,0.01,0.005,0.025,0.03,0.003,0.0025,0,0,0.5025,0.4975,0.50025,0.5,0.00500000000000012,0.00275000000000003,0.00250000000000006
"ranova","Repeated-measures ANOVA",3,122,0.00258309933002977,2000,400,0.01,0.005,0.025,0.0175,0.003,0.0025,0,0,0.5025,0.50375,0.50025,0.5,-0.00124999999999986,-0.00349999999999995,-0.00374999999999992
"ranova","Repeated-measures ANOVA",3,122,0.00333620107440012,2000,400,0.01,0.01,0.025,0.025,0.003,0.0025,0,0,0.5,0.5,0.50025,0.5,5.55111512312578e-17,0.000250000000000028,5.55111512312578e-17
"ranova","Repeated-measures ANOVA",3,122,0.00430886938006377,2000,400,0.01,0.0025,0.025,0.03,0.003,0,0,0,0.50375,0.4975,0.5015,0.5,0.00625000000000009,0.004,0.00250000000000006
"ranova","Repeated-measures ANOVA",3,122,0.00556511880441425,2000,400,0.01,0.0025,0.025,0.025,0.003,0,0,0,0.50375,0.5,0.5015,0.5,0.00375000000000009,0.0015,5.55111512312578e-17
"ranova","Repeated-measures ANOVA",3,122,0.00718762732760925,2000,400,0.01,0.005,0.025,0.02,0.003,0.0025,0,0,0.5025,0.5025,0.50025,0.5,1.11022302462516e-16,-0.00224999999999997,-0.00249999999999995
"ranova","Repeated-measures ANOVA",3,122,0.00928317766722556,2000,400,0.01,0.0025,0.025,0.0275,0.003,0,0,0,0.50375,0.49875,0.5015,0.5,0.00500000000000006,0.00274999999999997,0.00125000000000003
"ranova","Repeated-measures ANOVA",3,122,0.0119896850063788,2000,400,0.01,0.005,0.025,0.03,0.003,0,0,0,0.5025,0.4975,0.5015,0.5,0.00500000000000012,0.004,0.00250000000000006
"ranova","Repeated-measures ANOVA",3,122,0.0154852736536225,2000,400,0.01,0.005,0.025,0.035,0.003,0,0,0,0.5025,0.495,0.5015,0.5,0.00750000000000012,0.00650000000000001,0.00500000000000006
"ranova","Repeated-measures ANOVA",3,122,0.02,2000,400,0.01,0.01,0.025,0.0325,0.003,0.0075,0,0,0.5,0.49625,0.49775,0.5,0.00375000000000003,0.0015,0.00375000000000003
"ranova","Repeated-measures ANOVA",3,122,0.025,2000,400,0.01,0.015,0.025,0.025,0.003,0.005,0,0,0.4975,0.5,0.499,0.5,-0.00249999999999995,-0.001,5.55111512312578e-17
"ranova","Repeated-measures ANOVA",3,122,0.0666666666666667,2000,400,0.01,0.05,0.025,0.1475,0.003,0.0275,0.0235,0.145,0.48,0.43875,0.48775,0.43925,0.04125,0.049,0.000500000000000056
"ranova","Repeated-measures ANOVA",3,122,0.108333333333333,2000,400,0.01,0.235,0.025,0.415,0.003,0.1575,0.0475,0.52,0.3875,0.305,0.42275,0.26375,0.0825000000000001,0.11775,-0.0412499999999999
"ranova","Repeated-measures ANOVA",3,122,0.15,2000,400,0.01,0.5175,0.025,0.715,0.003,0.3975,0.039,0.7675,0.24625,0.155,0.30275,0.13575,0.09125,0.14775,-0.01925
"ranova","Repeated-measures ANOVA",3,122,0.191666666666667,2000,400,0.01,0.8175,0.025,0.93,0.003,0.74,0.029,0.94,0.09625,0.0474999999999999,0.1315,0.0445,0.0487500000000001,0.084,-0.00299999999999995
"ranova","Repeated-measures ANOVA",3,122,0.233333333333333,2000,400,0.01,0.9475,0.025,0.9775,0.003,0.9175,0.0205,0.975,0.03125,0.0237499999999999,0.04275,0.02275,0.00750000000000006,0.019,-0.000999999999999945
"ranova","Repeated-measures ANOVA",3,122,0.275,2000,400,0.01,1,0.025,1,0.003,0.99,0.0145,1,0.005,0.0125,0.00649999999999995,0.00724999999999998,-0.00749999999999995,-0.006,-0.00524999999999998
"ranova","Repeated-measures ANOVA",3,122,0.316666666666667,2000,400,0.01,1,0.025,1,0.003,1,0.0125,1,0.005,0.0125,0.00149999999999995,0.00624999999999998,-0.00749999999999995,-0.011,-0.00624999999999998
"ranova","Repeated-measures ANOVA",3,122,0.358333333333333,2000,400,0.01,1,0.025,1,0.003,1,0.0105,1,0.005,0.0125,0.00149999999999995,0.00524999999999998,-0.00749999999999995,-0.011,-0.00724999999999998
"ranova","Repeated-measures ANOVA",3,122,0.4,2000,400,0.01,1,0.025,1,0.003,1,0.0095,1,0.005,0.0125,0.00149999999999995,0.00475000000000003,-0.00749999999999995,-0.011,-0.00774999999999992
"ranova","Repeated-measures ANOVA",3,122,0.441666666666667,2000,400,0.01,1,0.025,1,0.003,1,0.004,1,0.005,0.0125,0.00149999999999995,0.002,-0.00749999999999995,-0.011,-0.0105
"ranova","Repeated-measures ANOVA",3,122,0.483333333333333,2000,400,0.01,1,0.025,1,0.003,1,0.0035,1,0.005,0.0125,0.00149999999999995,0.00175000000000003,-0.00749999999999995,-0.011,-0.0107499999999999
"ranova","Repeated-measures ANOVA",3,122,0.525,2000,400,0.01,1,0.025,1,0.003,1,0.003,1,0.005,0.0125,0.00149999999999995,0.00149999999999995,-0.00749999999999995,-0.011,-0.011
"ranova","Repeated-measures ANOVA",3,122,0.566666666666667,2000,400,0.01,1,0.025,1,0.003,1,0.002,1,0.005,0.0125,0.00149999999999995,0.001,-0.00749999999999995,-0.011,-0.0115
"ranova","Repeated-measures ANOVA",3,122,0.608333333333333,2000,400,0.01,1,0.025,1,0.003,1,0.002,1,0.005,0.0125,0.00149999999999995,0.001,-0.00749999999999995,-0.011,-0.0115
"ranova","Repeated-measures ANOVA",3,122,0.65,2000,400,0.01,1,0.025,1,0.003,1,0.002,1,0.005,0.0125,0.00149999999999995,0.001,-0.00749999999999995,-0.011,-0.0115
"ranova","Repeated-measures ANOVA",3,122,0.691666666666667,2000,400,0.01,1,0.025,1,0.003,1,0.0015,1,0.005,0.0125,0.00149999999999995,0.000750000000000028,-0.00749999999999995,-0.011,-0.0117499999999999
"ranova","Repeated-measures ANOVA",3,122,0.733333333333333,2000,400,0.01,1,0.025,1,0.003,1,0.001,1,0.005,0.0125,0.00149999999999995,0.000499999999999945,-0.00749999999999995,-0.011,-0.012
"ranova","Repeated-measures ANOVA",3,122,0.775,2000,400,0.01,1,0.025,1,0.003,1,0.001,1,0.005,0.0125,0.00149999999999995,0.000499999999999945,-0.00749999999999995,-0.011,-0.012
"ranova","Repeated-measures ANOVA",3,122,0.816666666666667,2000,400,0.01,1,0.025,1,0.003,1,0.001,1,0.005,0.0125,0.00149999999999995,0.000499999999999945,-0.00749999999999995,-0.011,-0.012
"ranova","Repeated-measures ANOVA",3,122,0.858333333333333,2000,400,0.01,1,0.025,1,0.003,1,5e-04,1,0.005,0.0125,0.00149999999999995,0.000249999999999972,-0.00749999999999995,-0.011,-0.01225
"ranova","Repeated-measures ANOVA",3,122,0.9,2000,400,0.01,1,0.025,1,0.003,1,5e-04,1,0.005,0.0125,0.00149999999999995,0.000249999999999972,-0.00749999999999995,-0.011,-0.01225
"ranova","Repeated-measures ANOVA",3,149,0.002,2000,400,0.0055,0.0025,0.0285,0.0275,0.002,0,0,0,0.5015,0.5005,0.501,0.5,0.00100000000000011,0.000500000000000056,-0.000499999999999945
"ranova","Repeated-measures ANOVA",3,149,0.00258309933002977,2000,400,0.0055,0.0075,0.0285,0.02,0.002,0,0,0,0.499,0.50425,0.501,0.5,-0.00524999999999992,-0.00324999999999998,-0.00424999999999998
"ranova","Repeated-measures ANOVA",3,149,0.00333620107440012,2000,400,0.0055,0.0025,0.0285,0.0225,0.002,0,0,0,0.5015,0.503,0.501,0.5,-0.00149999999999995,-0.002,-0.003
"ranova","Repeated-measures ANOVA",3,149,0.00430886938006377,2000,400,0.0055,0.0025,0.0285,0.0225,0.002,0,0,0,0.5015,0.503,0.501,0.5,-0.00149999999999995,-0.002,-0.003
"ranova","Repeated-measures ANOVA",3,149,0.00556511880441425,2000,400,0.0055,0,0.0285,0.0075,0.002,0,0,0,0.50275,0.5105,0.501,0.5,-0.00774999999999992,-0.00949999999999995,-0.0105
"ranova","Repeated-measures ANOVA",3,149,0.00718762732760925,2000,400,0.0055,0.005,0.0285,0.015,0.002,0.0025,0,0,0.50025,0.50675,0.49975,0.5,-0.00649999999999995,-0.00700000000000001,-0.00675000000000003
"ranova","Repeated-measures ANOVA",3,149,0.00928317766722556,2000,400,0.0055,0.0025,0.0285,0.0225,0.002,0.0025,0,0,0.5015,0.503,0.49975,0.5,-0.00149999999999995,-0.00324999999999998,-0.003
"ranova","Repeated-measures ANOVA",3,149,0.0119896850063788,2000,400,0.0055,0.005,0.0285,0.03,0.002,0,0,0,0.50025,0.49925,0.501,0.5,0.00100000000000011,0.00175000000000003,0.000750000000000028
"ranova","Repeated-measures ANOVA",3,149,0.0154852736536225,2000,400,0.0055,0.005,0.0285,0.01,0.002,0.0025,0,0,0.50025,0.50925,0.49975,0.5,-0.0089999999999999,-0.00949999999999995,-0.00924999999999998
"ranova","Repeated-measures ANOVA",3,149,0.02,2000,400,0.0055,0.01,0.0285,0.03,0.002,0.0025,0,0,0.49775,0.49925,0.49975,0.5,-0.00149999999999995,0.000500000000000056,0.000750000000000028
"ranova","Repeated-measures ANOVA",3,149,0.025,2000,400,0.0055,0.0075,0.0285,0.035,0.002,0.0025,0,0,0.499,0.49675,0.49975,0.5,0.00225000000000009,0.00300000000000006,0.00325000000000003
"ranova","Repeated-measures ANOVA",3,149,0.0666666666666667,2000,400,0.0055,0.07,0.0285,0.145,0.002,0.0175,0.037,0.1725,0.46775,0.44175,0.49225,0.43225,0.026,0.0505,-0.00950000000000001
"ranova","Repeated-measures ANOVA",3,149,0.108333333333333,2000,400,0.0055,0.2225,0.0285,0.4475,0.002,0.1375,0.0535,0.55,0.3915,0.2905,0.43225,0.25175,0.101,0.14175,-0.03875
"ranova","Repeated-measures ANOVA",3,149,0.15,2000,400,0.0055,0.67,0.0285,0.835,0.002,0.505,0.045,0.8775,0.16775,0.09675,0.2485,0.08375,0.071,0.15175,-0.013
"ranova","Repeated-measures ANOVA",3,149,0.191666666666667,2000,400,0.0055,0.9,0.0285,0.96,0.002,0.825,0.0315,0.9625,0.05275,0.03425,0.0885,0.0345,0.0185,0.05425,0.000250000000000028
"ranova","Repeated-measures ANOVA",3,149,0.233333333333333,2000,400,0.0055,0.99,0.0285,1,0.002,0.975,0.018,0.9975,0.00775000000000003,0.01425,0.0135,0.01025,-0.00649999999999995,-0.000749999999999973,-0.004
"ranova","Repeated-measures ANOVA",3,149,0.275,2000,400,0.0055,1,0.0285,1,0.002,1,0.0125,1,0.00275000000000003,0.01425,0.001,0.00624999999999998,-0.0115,-0.01325,-0.00800000000000001
"ranova","Repeated-measures ANOVA",3,149,0.316666666666667,2000,400,0.0055,1,0.0285,1,0.002,1,0.0075,1,0.00275000000000003,0.01425,0.001,0.00375000000000003,-0.0115,-0.01325,-0.0105
"ranova","Repeated-measures ANOVA",3,149,0.358333333333333,2000,400,0.0055,1,0.0285,1,0.002,1,0.0045,1,0.00275000000000003,0.01425,0.001,0.00224999999999997,-0.0115,-0.01325,-0.012
"ranova","Repeated-measures ANOVA",3,149,0.4,2000,400,0.0055,1,0.0285,1,0.002,1,0.0035,1,0.00275000000000003,0.01425,0.001,0.00175000000000003,-0.0115,-0.01325,-0.0125
"ranova","Repeated-measures ANOVA",3,149,0.441666666666667,2000,400,0.0055,1,0.0285,1,0.002,1,0.0025,1,0.00275000000000003,0.01425,0.001,0.00124999999999997,-0.0115,-0.01325,-0.013
"ranova","Repeated-measures ANOVA",3,149,0.483333333333333,2000,400,0.0055,1,0.0285,1,0.002,1,0.002,1,0.00275000000000003,0.01425,0.001,0.001,-0.0115,-0.01325,-0.01325
"ranova","Repeated-measures ANOVA",3,149,0.525,2000,400,0.0055,1,0.0285,1,0.002,1,0.0015,1,0.00275000000000003,0.01425,0.001,0.000750000000000028,-0.0115,-0.01325,-0.0135
"ranova","Repeated-measures ANOVA",3,149,0.566666666666667,2000,400,0.0055,1,0.0285,1,0.002,1,0.0015,1,0.00275000000000003,0.01425,0.001,0.000750000000000028,-0.0115,-0.01325,-0.0135
"ranova","Repeated-measures ANOVA",3,149,0.608333333333333,2000,400,0.0055,1,0.0285,1,0.002,1,0.001,1,0.00275000000000003,0.01425,0.001,0.000499999999999945,-0.0115,-0.01325,-0.01375
"ranova","Repeated-measures ANOVA",3,149,0.65,2000,400,0.0055,1,0.0285,1,0.002,1,0.001,1,0.00275000000000003,0.01425,0.001,0.000499999999999945,-0.0115,-0.01325,-0.01375
"ranova","Repeated-measures ANOVA",3,149,0.691666666666667,2000,400,0.0055,1,0.0285,1,0.002,1,0.001,1,0.00275000000000003,0.01425,0.001,0.000499999999999945,-0.0115,-0.01325,-0.01375
"ranova","Repeated-measures ANOVA",3,149,0.733333333333333,2000,400,0.0055,1,0.0285,1,0.002,1,0.001,1,0.00275000000000003,0.01425,0.001,0.000499999999999945,-0.0115,-0.01325,-0.01375
"ranova","Repeated-measures ANOVA",3,149,0.775,2000,400,0.0055,1,0.0285,1,0.002,1,5e-04,1,0.00275000000000003,0.01425,0.001,0.000249999999999972,-0.0115,-0.01325,-0.014
"ranova","Repeated-measures ANOVA",3,149,0.816666666666667,2000,400,0.0055,1,0.0285,1,0.002,1,5e-04,1,0.00275000000000003,0.01425,0.001,0.000249999999999972,-0.0115,-0.01325,-0.014
"ranova","Repeated-measures ANOVA",3,149,0.858333333333333,2000,400,0.0055,1,0.0285,1,0.002,1,5e-04,1,0.00275000000000003,0.01425,0.001,0.000249999999999972,-0.0115,-0.01325,-0.014
"ranova","Repeated-measures ANOVA",3,149,0.9,2000,400,0.0055,1,0.0285,1,0.002,1,5e-04,1,0.00275000000000003,0.01425,0.001,0.000249999999999972,-0.0115,-0.01325,-0.014
"ranova","Repeated-measures ANOVA",3,182,0.002,2000,400,0.0045,0.0025,0.021,0.02,5e-04,0.0025,0,0,0.501,0.5005,0.499,0.5,0.000500000000000056,-0.00149999999999995,-0.000499999999999945
"ranova","Repeated-measures ANOVA",3,182,0.00258309933002977,2000,400,0.0045,0,0.021,0.02,5e-04,0,0,0,0.50225,0.5005,0.50025,0.5,0.00175000000000003,-0.000249999999999972,-0.000499999999999945
"ranova","Repeated-measures ANOVA",3,182,0.00333620107440012,2000,400,0.0045,0.01,0.021,0.0225,5e-04,0,0,0,0.49725,0.49925,0.50025,0.5,-0.002,0.001,0.000750000000000028
"ranova","Repeated-measures ANOVA",3,182,0.00430886938006377,2000,400,0.0045,0.005,0.021,0.0125,5e-04,0,0,0,0.49975,0.50425,0.50025,0.5,-0.0045,-0.004,-0.00424999999999998
"ranova","Repeated-measures ANOVA",3,182,0.00556511880441425,2000,400,0.0045,0.005,0.021,0.0225,5e-04,0,0,0,0.49975,0.49925,0.50025,0.5,5e-04,0.001,0.000750000000000028
"ranova","Repeated-measures ANOVA",3,182,0.00718762732760925,2000,400,0.0045,0.005,0.021,0.0175,5e-04,0,0,0,0.49975,0.50175,0.50025,0.5,-0.00199999999999995,-0.00149999999999995,-0.00174999999999992
"ranova","Repeated-measures ANOVA",3,182,0.00928317766722556,2000,400,0.0045,0.0075,0.021,0.0225,5e-04,0,0,0,0.4985,0.49925,0.50025,0.5,-0.000749999999999973,0.001,0.000750000000000028
"ranova","Repeated-measures ANOVA",3,182,0.0119896850063788,2000,400,0.0045,0.01,0.021,0.0325,5e-04,0,0,0,0.49725,0.49425,0.50025,0.5,0.003,0.006,0.00575000000000003
"ranova","Repeated-measures ANOVA",3,182,0.0154852736536225,2000,400,0.0045,0,0.021,0.0275,5e-04,0,0,0,0.50225,0.49675,0.50025,0.5,0.0055,0.0035,0.00325000000000003
"ranova","Repeated-measures ANOVA",3,182,0.02,2000,400,0.0045,0.01,0.021,0.035,5e-04,0.0025,0,0,0.49725,0.493,0.499,0.5,0.00425000000000003,0.00600000000000006,0.00700000000000006
"ranova","Repeated-measures ANOVA",3,182,0.025,2000,400,0.0045,0.0125,0.021,0.04,5e-04,0.005,0,0,0.496,0.4905,0.49775,0.5,0.00550000000000006,0.00725000000000003,0.00950000000000006
"ranova","Repeated-measures ANOVA",3,182,0.0666666666666667,2000,400,0.0045,0.095,0.021,0.225,5e-04,0.05,0.036,0.28,0.45475,0.398,0.47525,0.378,0.05675,0.07725,-0.02
"ranova","Repeated-measures ANOVA",3,182,0.108333333333333,2000,400,0.0045,0.35,0.021,0.545,5e-04,0.215,0.045,0.6175,0.32725,0.238,0.39275,0.21375,0.08925,0.15475,-0.02425
"ranova","Repeated-measures ANOVA",3,182,0.15,2000,400,0.0045,0.75,0.021,0.8875,5e-04,0.6025,0.032,0.9125,0.12725,0.06675,0.199,0.05975,0.0605,0.13225,-0.00699999999999995
"ranova","Repeated-measures ANOVA",3,182,0.191666666666667,2000,400,0.0045,0.975,0.021,0.985,5e-04,0.9325,0.0205,0.985,0.01475,0.018,0.034,0.01775,-0.00324999999999998,0.016,-0.000249999999999972
"ranova","Repeated-measures ANOVA",3,182,0.233333333333333,2000,400,0.0045,1,0.021,1,5e-04,0.995,0.011,1,0.00224999999999997,0.0105,0.00274999999999997,0.00549999999999995,-0.00824999999999998,-0.00774999999999998,-0.005
"ranova","Repeated-measures ANOVA",3,182,0.275,2000,400,0.0045,1,0.021,1,5e-04,1,0.007,1,0.00224999999999997,0.0105,0.000249999999999972,0.00349999999999995,-0.00824999999999998,-0.01025,-0.00700000000000001
"ranova","Repeated-measures ANOVA",3,182,0.316666666666667,2000,400,0.0045,1,0.021,1,5e-04,1,0.0045,1,0.00224999999999997,0.0105,0.000249999999999972,0.00224999999999997,-0.00824999999999998,-0.01025,-0.00824999999999998
"ranova","Repeated-measures ANOVA",3,182,0.358333333333333,2000,400,0.0045,1,0.021,1,5e-04,1,0.0025,1,0.00224999999999997,0.0105,0.000249999999999972,0.00124999999999997,-0.00824999999999998,-0.01025,-0.00924999999999998
"ranova","Repeated-measures ANOVA",3,182,0.4,2000,400,0.0045,1,0.021,1,5e-04,1,0.001,1,0.00224999999999997,0.0105,0.000249999999999972,0.000499999999999945,-0.00824999999999998,-0.01025,-0.01
"ranova","Repeated-measures ANOVA",3,182,0.441666666666667,2000,400,0.0045,1,0.021,1,5e-04,1,5e-04,1,0.00224999999999997,0.0105,0.000249999999999972,0.000249999999999972,-0.00824999999999998,-0.01025,-0.01025
"ranova","Repeated-measures ANOVA",3,182,0.483333333333333,2000,400,0.0045,1,0.021,1,5e-04,1,5e-04,1,0.00224999999999997,0.0105,0.000249999999999972,0.000249999999999972,-0.00824999999999998,-0.01025,-0.01025
"ranova","Repeated-measures ANOVA",3,182,0.525,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,182,0.566666666666667,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,182,0.608333333333333,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,182,0.65,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,182,0.691666666666667,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,182,0.733333333333333,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,182,0.775,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,182,0.816666666666667,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,182,0.858333333333333,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,182,0.9,2000,400,0.0045,1,0.021,1,5e-04,1,0,1,0.00224999999999997,0.0105,0.000249999999999972,0,-0.00824999999999998,-0.01025,-0.0105
"ranova","Repeated-measures ANOVA",3,223,0.002,2000,400,0.005,0.005,0.016,0.0125,0,0.0025,0,0,0.5,0.50175,0.49875,0.5,-0.00175000000000008,-0.003,-0.00175000000000003
"ranova","Repeated-measures ANOVA",3,223,0.00258309933002977,2000,400,0.005,0.0025,0.016,0.025,0,0,0,0,0.50125,0.4955,0.5,0.5,0.00574999999999998,0.0045,0.0045
"ranova","Repeated-measures ANOVA",3,223,0.00333620107440012,2000,400,0.005,0,0.016,0.0125,0,0,0,0,0.5025,0.50175,0.5,0.5,0.000749999999999917,-0.00175000000000003,-0.00175000000000003
"ranova","Repeated-measures ANOVA",3,223,0.00430886938006377,2000,400,0.005,0.005,0.016,0.0375,0,0,0,0,0.5,0.48925,0.5,0.5,0.0107499999999999,0.01075,0.01075
"ranova","Repeated-measures ANOVA",3,223,0.00556511880441425,2000,400,0.005,0.0025,0.016,0.015,0,0,0,0,0.50125,0.5005,0.5,0.5,0.000749999999999917,-0.000500000000000056,-0.000500000000000056
"ranova","Repeated-measures ANOVA",3,223,0.00718762732760925,2000,400,0.005,0.005,0.016,0.0325,0,0,0,0,0.5,0.49175,0.5,0.5,0.00824999999999992,0.00824999999999998,0.00824999999999998
"ranova","Repeated-measures ANOVA",3,223,0.00928317766722556,2000,400,0.005,0.0075,0.016,0.025,0,0,0,0,0.49875,0.4955,0.5,0.5,0.00324999999999998,0.0045,0.0045
