"test_key","test","q","n","theta","null_valid_reps","alt_valid_reps","alpha_p","power_p","alpha_ejab","power_ejab","alpha_bic","power_bic","alpha_tsbf","power_tsbf","risk_p","risk_ejab","risk_bic","risk_tsbf","delta_p_minus_ejab","delta_bic_minus_ejab","delta_tsbf_minus_ejab"
"lm","Linear regression",1,60,0.2,2000,500,0.008,0.104,0.0155,0.164,0.0185,0.18,0.0495,0.316,0.452,0.42575,0.41925,0.36675,0.02625,-0.00650000000000001,-0.059
"lm","Linear regression",1,60,0.35,2000,500,0.008,0.412,0.0155,0.516,0.0185,0.544,0.036,0.666,0.298,0.24975,0.23725,0.185,0.04825,-0.0125000000000001,-0.06475
"lm","Linear regression",1,60,0.5,2000,500,0.008,0.804,0.0155,0.88,0.0185,0.894,0.0255,0.908,0.102,0.06775,0.06225,0.05875,0.03425,-0.00550000000000006,-0.00900000000000001
"lm","Linear regression",1,60,0.8,2000,500,0.008,0.998,0.0155,1,0.0185,1,0.0095,1,0.005,0.00775000000000003,0.00924999999999998,0.00475000000000003,-0.00275000000000003,0.00149999999999995,-0.003
"lm","Linear regression",1,120,0.05,2000,500,0.006,0.006,0.01,0.012,0.0105,0.012,0.004,0.004,0.5,0.499,0.49925,0.5,0.001,0.000249999999999972,0.001
"lm","Linear regression",1,120,0.1,2000,500,0.006,0.044,0.01,0.06,0.0105,0.068,0.0365,0.136,0.481,0.475,0.47125,0.45025,0.006,-0.00375000000000003,-0.02475
"lm","Linear regression",1,120,0.2,2000,500,0.006,0.248,0.01,0.31,0.0105,0.318,0.039,0.528,0.379,0.35,0.34625,0.2555,0.029,-0.00375000000000003,-0.0945
"lm","Linear regression",1,120,0.35,2000,500,0.006,0.822,0.01,0.858,0.0105,0.87,0.0185,0.92,0.092,0.076,0.07025,0.04925,0.016,-0.00575000000000003,-0.02675
"lm","Linear regression",1,120,0.5,2000,500,0.006,0.986,0.01,0.99,0.0105,0.99,0.0105,0.99,0.01,0.01,0.01025,0.01025,0,0.000249999999999972,0.000249999999999972
"lm","Linear regression",1,120,0.8,2000,500,0.006,1,0.01,1,0.0105,1,0.0035,1,0.003,0.005,0.00524999999999998,0.00175000000000003,-0.002,0.000249999999999972,-0.00324999999999998
"lm","Linear regression",1,250,0.05,2000,500,0.002,0.024,0.002,0.024,0.002,0.024,0.016,0.056,0.489,0.489,0.489,0.48,0,0,-0.00900000000000001
"lm","Linear regression",1,250,0.1,2000,500,0.002,0.12,0.002,0.126,0.002,0.126,0.042,0.32,0.441,0.438,0.438,0.361,0.003,0,-0.077
"lm","Linear regression",1,250,0.2,2000,500,0.002,0.616,0.002,0.632,0.002,0.634,0.023,0.804,0.193,0.185,0.184,0.1095,0.00800000000000001,-0.001,-0.0755000000000001
"lm","Linear regression",1,250,0.35,2000,500,0.002,1,0.002,1,0.002,1,0.0045,1,0.001,0.001,0.001,0.00224999999999997,0,0,0.00124999999999997
"lm","Linear regression",1,250,0.5,2000,500,0.002,1,0.002,1,0.002,1,0.001,1,0.001,0.001,0.001,0.000499999999999945,0,0,-0.000500000000000056
"lm","Linear regression",1,250,0.8,2000,500,0.002,1,0.002,1,0.002,1,0,1,0.001,0.001,0.001,0,0,0,-0.001
"lm","Linear regression",1,500,0.05,2000,500,0.004,0.056,0.0035,0.046,0.004,0.048,0.043,0.178,0.474,0.47875,0.478,0.4325,-0.00475000000000003,-0.000750000000000028,-0.04625
"lm","Linear regression",1,500,0.1,2000,500,0.004,0.266,0.0035,0.242,0.004,0.242,0.043,0.61,0.369,0.38075,0.381,0.2165,-0.01175,0.000249999999999972,-0.16425
"lm","Linear regression",1,500,0.2,2000,500,0.004,0.944,0.0035,0.932,0.004,0.932,0.015,0.974,0.03,0.03575,0.036,0.0205,-0.00574999999999998,0.000249999999999972,-0.01525
"lm","Linear regression",1,500,0.35,2000,500,0.004,1,0.0035,1,0.004,1,0.004,1,0.002,0.00175000000000003,0.002,0.002,0.000249999999999972,0.000249999999999972,0.000249999999999972
"lm","Linear regression",1,500,0.5,2000,500,0.004,1,0.0035,1,0.004,1,0.001,1,0.002,0.00175000000000003,0.002,0.000499999999999945,0.000249999999999972,0.000249999999999972,-0.00125000000000008
"lm","Linear regression",1,500,0.8,2000,500,0.004,1,0.0035,1,0.004,1,0,1,0.002,0.00175000000000003,0.002,0,0.000249999999999972,0.000249999999999972,-0.00175000000000003
"logistic","Logistic regression",1,30,0.05,2000,500,0,0,0.005,0,0.0305,0.014,0,0,0.5,0.5025,0.50825,0.5,-0.00249999999999995,0.00575000000000003,-0.00249999999999995
"logistic","Logistic regression",1,30,0.1,2000,500,0,0,0.005,0.002,0.0305,0.012,0,0,0.5,0.5015,0.50925,0.5,-0.00149999999999995,0.00775000000000003,-0.00149999999999995
"logistic","Logistic regression",1,30,0.2,2000,500,0,0.002,0.005,0.02,0.0305,0.058,0,0,0.499,0.4925,0.48625,0.5,0.00650000000000006,-0.00624999999999998,0.00750000000000006
"logistic","Logistic regression",1,30,0.35,2000,500,0,0,0.005,0.018,0.0305,0.076,0.016,0.05,0.5,0.4935,0.47725,0.483,0.00650000000000006,-0.0162499999999999,-0.0105
"logistic","Logistic regression",1,30,0.5,2000,500,0,0.004,0.005,0.066,0.0305,0.182,0.031,0.2,0.498,0.4695,0.42425,0.4155,0.0285000000000001,-0.0452499999999999,-0.0539999999999999
"logistic","Logistic regression",1,30,0.8,2000,500,0,0.01,0.005,0.152,0.0305,0.336,0.027,0.318,0.495,0.4265,0.34725,0.3545,0.0685000000000001,-0.07925,-0.072
"logistic","Logistic regression",1,60,0.05,2000,500,0.002,0,0.007,0.004,0.0145,0.008,0,0,0.501,0.5015,0.50325,0.5,-0.000499999999999945,0.00175000000000003,-0.00149999999999995
"logistic","Logistic regression",1,60,0.1,2000,500,0.002,0.004,0.007,0.01,0.0145,0.02,0,0,0.499,0.4985,0.49725,0.5,0.000500000000000056,-0.00124999999999997,0.00150000000000006
"logistic","Logistic regression",1,60,0.2,2000,500,0.002,0.004,0.007,0.022,0.0145,0.04,0.012,0.034,0.499,0.4925,0.48725,0.489,0.00650000000000006,-0.00524999999999998,-0.00349999999999995
"logistic","Logistic regression",1,60,0.35,2000,500,0.002,0.03,0.007,0.062,0.0145,0.124,0.031,0.198,0.486,0.4725,0.44525,0.4165,0.0135000000000001,-0.0272499999999999,-0.0559999999999999
"logistic","Logistic regression",1,60,0.5,2000,500,0.002,0.096,0.007,0.204,0.0145,0.322,0.0285,0.436,0.453,0.4015,0.34625,0.29625,0.0515,-0.05525,-0.10525
"logistic","Logistic regression",1,60,0.8,2000,500,0.002,0.372,0.007,0.534,0.0145,0.648,0.018,0.694,0.315,0.2365,0.18325,0.162,0.0785000000000001,-0.05325,-0.0744999999999999
"logistic","Logistic regression",1,120,0.05,2000,500,0.004,0.004,0.0055,0.006,0.009,0.012,0,0,0.5,0.49975,0.4985,0.5,0.000249999999999972,-0.00125000000000008,0.000249999999999972
"logistic","Logistic regression",1,120,0.1,2000,500,0.004,0.018,0.0055,0.022,0.009,0.028,0.003,0.008,0.493,0.49175,0.4905,0.4975,0.00124999999999997,-0.00125000000000008,0.00574999999999992
"logistic","Logistic regression",1,120,0.2,2000,500,0.004,0.028,0.0055,0.036,0.009,0.048,0.0315,0.126,0.488,0.48475,0.4805,0.45275,0.00324999999999998,-0.00425000000000009,-0.032
"logistic","Logistic regression",1,120,0.35,2000,500,0.004,0.14,0.0055,0.192,0.009,0.23,0.0385,0.398,0.432,0.40675,0.3895,0.32025,0.0252499999999999,-0.0172500000000001,-0.0865000000000001
"logistic","Logistic regression",1,120,0.5,2000,500,0.004,0.356,0.0055,0.426,0.009,0.504,0.0255,0.64,0.324,0.28975,0.2525,0.19275,0.03425,-0.0372500000000001,-0.097
"logistic","Logistic regression",1,120,0.8,2000,500,0.004,0.888,0.0055,0.91,0.009,0.938,0.011,0.942,0.058,0.04775,0.0355,0.0345,0.01025,-0.01225,-0.01325
"logistic","Logistic regression",1,250,0.05,2000,500,0.0045,0.008,0.0045,0.01,0.0055,0.01,0,0.002,0.49825,0.49725,0.49775,0.499,0.001,0.000500000000000056,0.00175000000000003
"logistic","Logistic regression",1,250,0.1,2000,500,0.0045,0.02,0.0045,0.02,0.0055,0.022,0.0135,0.05,0.49225,0.49225,0.49175,0.48175,0,-0.000499999999999945,-0.0105
"logistic","Logistic regression",1,250,0.2,2000,500,0.0045,0.086,0.0045,0.092,0.0055,0.1,0.0375,0.298,0.45925,0.45625,0.45275,0.36975,0.003,-0.00349999999999995,-0.0865
"logistic","Logistic regression",1,250,0.35,2000,500,0.0045,0.442,0.0045,0.446,0.0055,0.486,0.024,0.698,0.28125,0.27925,0.25975,0.163,0.002,-0.0195,-0.11625
"logistic","Logistic regression",1,250,0.5,2000,500,0.0045,0.804,0.0045,0.814,0.0055,0.832,0.0115,0.902,0.10025,0.09525,0.08675,0.05475,0.00499999999999995,-0.00849999999999995,-0.0405
"logistic","Logistic regression",1,250,0.8,2000,500,0.0045,0.996,0.0045,0.996,0.0055,0.996,0.005,0.996,0.00424999999999998,0.00424999999999998,0.00475000000000003,0.00449999999999995,0,0.000500000000000056,0.000249999999999972
"logistic","Logistic regression",1,500,0.05,2000,500,0.0045,0.012,0.0035,0.01,0.0045,0.01,0.0035,0.01,0.49625,0.49675,0.49725,0.49675,-0.000500000000000056,0.000499999999999945,0
"logistic","Logistic regression",1,500,0.1,2000,500,0.0045,0.032,0.0035,0.022,0.0045,0.028,0.0305,0.138,0.48625,0.49075,0.48825,0.44625,-0.00450000000000006,-0.00250000000000006,-0.0445
"logistic","Logistic regression",1,500,0.2,2000,500,0.0045,0.282,0.0035,0.252,0.0045,0.264,0.0305,0.554,0.36125,0.37575,0.37025,0.23825,-0.0145000000000001,-0.00550000000000006,-0.1375
"logistic","Logistic regression",1,500,0.35,2000,500,0.0045,0.872,0.0035,0.848,0.0045,0.858,0.015,0.946,0.06625,0.07775,0.07325,0.0345,-0.0115000000000001,-0.00450000000000006,-0.0432500000000001
"logistic","Logistic regression",1,500,0.5,2000,500,0.0045,0.988,0.0035,0.988,0.0045,0.988,0.0095,0.994,0.00824999999999998,0.00775000000000003,0.00824999999999998,0.00775000000000003,0.000499999999999945,0.000499999999999945,0
"logistic","Logistic regression",1,500,0.8,2000,500,0.0045,1,0.0035,1,0.0045,1,0.003,1,0.00224999999999997,0.00175000000000003,0.00224999999999997,0.00149999999999995,0.000499999999999945,0.000499999999999945,-0.000250000000000083
"mannwhitney","Mann-Whitney",1,30,0.05,2000,500,0.003,0.008,0.0125,0.022,NA,NA,0.0125,0.022,0.4975,0.49525,NA,0.49525,0.00224999999999997,NA,0
"mannwhitney","Mann-Whitney",1,30,0.1,2000,500,0.003,0.004,0.0125,0.022,NA,NA,0.0125,0.022,0.4995,0.49525,NA,0.49525,0.00424999999999998,NA,0
"mannwhitney","Mann-Whitney",1,30,0.2,2000,500,0.003,0.006,0.0125,0.032,NA,NA,0.0125,0.032,0.4985,0.49025,NA,0.49025,0.00824999999999998,NA,0
"mannwhitney","Mann-Whitney",1,30,0.35,2000,500,0.003,0.05,0.0125,0.1,NA,NA,0.0125,0.1,0.4765,0.45625,NA,0.45625,0.0202499999999999,NA,0
"mannwhitney","Mann-Whitney",1,30,0.5,2000,500,0.003,0.13,0.0125,0.262,NA,NA,0.0125,0.262,0.4365,0.37525,NA,0.37525,0.06125,NA,0
"mannwhitney","Mann-Whitney",1,30,0.8,2000,500,0.003,0.416,0.0125,0.59,NA,NA,0.0125,0.59,0.2935,0.21125,NA,0.21125,0.08225,NA,0
"mannwhitney","Mann-Whitney",1,60,0.05,2000,500,0.0055,0.008,0.0095,0.008,NA,NA,0.0135,0.01,0.49875,0.50075,NA,0.50175,-0.002,NA,0.001
"mannwhitney","Mann-Whitney",1,60,0.1,2000,500,0.0055,0.01,0.0095,0.018,NA,NA,0.0135,0.026,0.49775,0.49575,NA,0.49375,0.002,NA,-0.002
"mannwhitney","Mann-Whitney",1,60,0.2,2000,500,0.0055,0.036,0.0095,0.07,NA,NA,0.0135,0.094,0.48475,0.46975,NA,0.45975,0.015,NA,-0.00999999999999995
"mannwhitney","Mann-Whitney",1,60,0.35,2000,500,0.0055,0.148,0.0095,0.236,NA,NA,0.0135,0.296,0.42875,0.38675,NA,0.35875,0.042,NA,-0.028
"mannwhitney","Mann-Whitney",1,60,0.5,2000,500,0.0055,0.394,0.0095,0.526,NA,NA,0.0135,0.584,0.30575,0.24175,NA,0.21475,0.064,NA,-0.027
"mannwhitney","Mann-Whitney",1,60,0.8,2000,500,0.0055,0.856,0.0095,0.914,NA,NA,0.0135,0.94,0.07475,0.04775,NA,0.0367500000000001,0.027,NA,-0.011
"mannwhitney","Mann-Whitney",1,120,0.05,2000,500,0.0065,0.012,0.011,0.018,NA,NA,0.02,0.028,0.49725,0.4965,NA,0.496,0.000750000000000028,NA,-0.000499999999999945
"mannwhitney","Mann-Whitney",1,120,0.1,2000,500,0.0065,0.022,0.011,0.032,NA,NA,0.02,0.056,0.49225,0.4895,NA,0.482,0.00275000000000003,NA,-0.00749999999999995
"mannwhitney","Mann-Whitney",1,120,0.2,2000,500,0.0065,0.078,0.011,0.098,NA,NA,0.02,0.156,0.46425,0.4565,NA,0.432,0.00775000000000003,NA,-0.0245
"mannwhitney","Mann-Whitney",1,120,0.35,2000,500,0.0065,0.384,0.011,0.44,NA,NA,0.02,0.566,0.31125,0.2855,NA,0.227,0.02575,NA,-0.0584999999999999
"mannwhitney","Mann-Whitney",1,120,0.5,2000,500,0.0065,0.802,0.011,0.84,NA,NA,0.02,0.902,0.10225,0.0855,NA,0.059,0.01675,NA,-0.0265
"mannwhitney","Mann-Whitney",1,120,0.8,2000,500,0.0065,1,0.011,1,NA,NA,0.02,1,0.00324999999999998,0.00549999999999995,NA,0.01,-0.00224999999999997,NA,0.00450000000000006
"mannwhitney","Mann-Whitney",1,250,0.05,2000,500,0.0045,0.006,0.006,0.008,NA,NA,0.0145,0.03,0.49925,0.499,NA,0.49225,0.000249999999999972,NA,-0.00675000000000003
"mannwhitney","Mann-Whitney",1,250,0.1,2000,500,0.0045,0.024,0.006,0.024,NA,NA,0.0145,0.068,0.49025,0.491,NA,0.47325,-0.000750000000000028,NA,-0.01775
"mannwhitney","Mann-Whitney",1,250,0.2,2000,500,0.0045,0.236,0.006,0.236,NA,NA,0.0145,0.402,0.38425,0.385,NA,0.30625,-0.000750000000000028,NA,-0.07875
"mannwhitney","Mann-Whitney",1,250,0.35,2000,500,0.0045,0.808,0.006,0.82,NA,NA,0.0145,0.912,0.09825,0.093,NA,0.05125,0.00524999999999992,NA,-0.0417500000000001
"mannwhitney","Mann-Whitney",1,250,0.5,2000,500,0.0045,0.99,0.006,0.99,NA,NA,0.0145,1,0.00724999999999998,0.00800000000000001,NA,0.00724999999999998,-0.000750000000000028,NA,-0.000750000000000028
"mannwhitney","Mann-Whitney",1,250,0.8,2000,500,0.0045,1,0.006,1,NA,NA,0.0145,1,0.00224999999999997,0.003,NA,0.00724999999999998,-0.000750000000000028,NA,0.00424999999999998
"mannwhitney","Mann-Whitney",1,500,0.05,2000,500,0.0035,0.016,0.0035,0.012,NA,NA,0.016,0.05,0.49375,0.49575,NA,0.483,-0.002,NA,-0.01275
"mannwhitney","Mann-Whitney",1,500,0.1,2000,500,0.0035,0.102,0.0035,0.086,NA,NA,0.016,0.16,0.45075,0.45875,NA,0.428,-0.00800000000000001,NA,-0.0307500000000001
"mannwhitney","Mann-Whitney",1,500,0.2,2000,500,0.0035,0.578,0.0035,0.544,NA,NA,0.016,0.71,0.21275,0.22975,NA,0.153,-0.017,NA,-0.07675
"mannwhitney","Mann-Whitney",1,500,0.35,2000,500,0.0035,0.994,0.0035,0.988,NA,NA,0.016,1,0.00475000000000003,0.00775000000000003,NA,0.00800000000000001,-0.003,NA,0.000249999999999972
"mannwhitney","Mann-Whitney",1,500,0.5,2000,500,0.0035,1,0.0035,1,NA,NA,0.016,1,0.00175000000000003,0.00175000000000003,NA,0.00800000000000001,0,NA,0.00624999999999998
"mannwhitney","Mann-Whitney",1,500,0.8,2000,500,0.0035,1,0.0035,1,NA,NA,0.016,1,0.00175000000000003,0.00175000000000003,NA,0.00800000000000001,0,NA,0.00624999999999998
"ranova","Repeated-measures ANOVA",3,30,0.05,2000,500,0.0025,0.01,0.028,0.046,0.006,0.016,0,0,0.49625,0.491,0.495,0.5,0.00524999999999998,0.004,0.00900000000000001
"ranova","Repeated-measures ANOVA",3,30,0.1,2000,500,0.0025,0.026,0.028,0.088,0.006,0.046,0.0025,0.026,0.48825,0.47,0.48,0.48825,0.0182499999999999,0.00999999999999995,0.0182499999999999
"ranova","Repeated-measures ANOVA",3,30,0.2,2000,500,0.0025,0.13,0.028,0.338,0.006,0.174,0.0405,0.388,0.43625,0.345,0.416,0.32625,0.09125,0.0710000000000001,-0.01875
"ranova","Repeated-measures ANOVA",3,30,0.35,2000,500,0.0025,0.638,0.028,0.876,0.006,0.726,0.03,0.876,0.18225,0.076,0.14,0.077,0.10625,0.064,0.001
"ranova","Repeated-measures ANOVA",3,30,0.5,2000,500,0.0025,0.986,0.028,0.998,0.006,0.994,0.0145,0.994,0.00824999999999998,0.015,0.006,0.01025,-0.00675000000000003,-0.00900000000000001,-0.00475000000000003
"ranova","Repeated-measures ANOVA",3,30,0.8,2000,500,0.0025,1,0.028,1,0.006,1,0.003,1,0.00124999999999997,0.014,0.003,0.00149999999999995,-0.01275,-0.011,-0.0125000000000001
"ranova","Repeated-measures ANOVA",3,60,0.05,2000,500,0.0085,0.016,0.0345,0.058,0.0065,0.016,0,0.002,0.49625,0.48825,0.49525,0.499,0.00800000000000001,0.00700000000000001,0.01075
"ranova","Repeated-measures ANOVA",3,60,0.1,2000,500,0.0085,0.062,0.0345,0.152,0.0065,0.06,0.032,0.142,0.47325,0.44125,0.47325,0.445,0.032,0.032,0.00375000000000003
"ranova","Repeated-measures ANOVA",3,60,0.2,2000,500,0.0085,0.424,0.0345,0.642,0.0065,0.406,0.046,0.698,0.29225,0.19625,0.30025,0.174,0.096,0.104,-0.0222499999999999
"ranova","Repeated-measures ANOVA",3,60,0.35,2000,500,0.0085,0.968,0.0345,0.992,0.0065,0.966,0.02,0.988,0.02025,0.02125,0.02025,0.016,-0.001,-0.001,-0.00524999999999998
"ranova","Repeated-measures ANOVA",3,60,0.5,2000,500,0.0085,1,0.0345,1,0.0065,1,0.0105,1,0.00424999999999998,0.01725,0.00324999999999998,0.00524999999999998,-0.013,-0.014,-0.012
"ranova","Repeated-measures ANOVA",3,60,0.8,2000,500,0.0085,1,0.0345,1,0.0065,1,0.004,1,0.00424999999999998,0.01725,0.00324999999999998,0.002,-0.013,-0.014,-0.01525
"ranova","Repeated-measures ANOVA",3,120,0.05,2000,500,0.007,0.03,0.02,0.072,0.003,0.012,0.008,0.03,0.4885,0.474,0.4955,0.489,0.0144999999999999,0.0214999999999999,0.015
"ranova","Repeated-measures ANOVA",3,120,0.1,2000,500,0.007,0.174,0.02,0.308,0.003,0.11,0.0405,0.404,0.4165,0.356,0.4465,0.31825,0.0605,0.0905,-0.03775
"ranova","Repeated-measures ANOVA",3,120,0.2,2000,500,0.007,0.848,0.02,0.948,0.003,0.77,0.0245,0.956,0.0795,0.036,0.1165,0.03425,0.0434999999999999,0.0804999999999999,-0.00175000000000003
"ranova","Repeated-measures ANOVA",3,120,0.35,2000,500,0.007,1,0.02,1,0.003,1,0.01,1,0.00349999999999995,0.01,0.00149999999999995,0.005,-0.00650000000000006,-0.00850000000000006,-0.005
"ranova","Repeated-measures ANOVA",3,120,0.5,2000,500,0.007,1,0.02,1,0.003,1,0.0035,1,0.00349999999999995,0.01,0.00149999999999995,0.00175000000000003,-0.00650000000000006,-0.00850000000000006,-0.00824999999999998
"ranova","Repeated-measures ANOVA",3,120,0.8,2000,500,0.007,1,0.02,1,0.003,1,0.001,1,0.00349999999999995,0.01,0.00149999999999995,0.000499999999999945,-0.00650000000000006,-0.00850000000000006,-0.00950000000000006
"ranova","Repeated-measures ANOVA",3,250,0.05,2000,500,0.005,0.05,0.023,0.138,0,0.01,0.036,0.168,0.4775,0.4425,0.495,0.434,0.035,0.0525,-0.00849999999999995
"ranova","Repeated-measures ANOVA",3,250,0.1,2000,500,0.005,0.48,0.023,0.644,0,0.302,0.0495,0.742,0.2625,0.1895,0.349,0.15375,0.073,0.1595,-0.0357499999999999
"ranova","Repeated-measures ANOVA",3,250,0.2,2000,500,0.005,1,0.023,1,0,0.992,0.016,1,0.00249999999999995,0.0115,0.004,0.00800000000000001,-0.00900000000000001,-0.00749999999999995,-0.00349999999999995
"ranova","Repeated-measures ANOVA",3,250,0.35,2000,500,0.005,1,0.023,1,0,1,0.001,1,0.00249999999999995,0.0115,0,0.000499999999999945,-0.00900000000000001,-0.0115,-0.011
"ranova","Repeated-measures ANOVA",3,250,0.5,2000,500,0.005,1,0.023,1,0,1,0,1,0.00249999999999995,0.0115,0,0,-0.00900000000000001,-0.0115,-0.0115
"ranova","Repeated-measures ANOVA",3,250,0.8,2000,500,0.005,1,0.023,1,0,1,0,1,0.00249999999999995,0.0115,0,0,-0.00900000000000001,-0.0115,-0.0115
"ranova","Repeated-measures ANOVA",3,500,0.05,2000,500,0.007,0.162,0.015,0.278,5e-04,0.046,0.046,0.416,0.4225,0.3685,0.47725,0.315,0.054,0.10875,-0.0534999999999999
"ranova","Repeated-measures ANOVA",3,500,0.1,2000,500,0.007,0.884,0.015,0.94,5e-04,0.67,0.026,0.958,0.0614999999999999,0.0375,0.16525,0.034,0.024,0.12775,-0.00349999999999995
"ranova","Repeated-measures ANOVA",3,500,0.2,2000,500,0.007,1,0.015,1,5e-04,1,0.0055,1,0.00349999999999995,0.00749999999999995,0.000249999999999972,0.00275000000000003,-0.004,-0.00724999999999998,-0.00474999999999992
"ranova","Repeated-measures ANOVA",3,500,0.35,2000,500,0.007,1,0.015,1,5e-04,1,5e-04,1,0.00349999999999995,0.00749999999999995,0.000249999999999972,0.000249999999999972,-0.004,-0.00724999999999998,-0.00724999999999998
"ranova","Repeated-measures ANOVA",3,500,0.5,2000,500,0.007,1,0.015,1,5e-04,1,5e-04,1,0.00349999999999995,0.00749999999999995,0.000249999999999972,0.000249999999999972,-0.004,-0.00724999999999998,-0.00724999999999998
"ranova","Repeated-measures ANOVA",3,500,0.8,2000,500,0.007,1,0.015,1,5e-04,1,0,1,0.00349999999999995,0.00749999999999995,0.000249999999999972,0,-0.004,-0.00724999999999998,-0.00749999999999995
"ttest","Two-sample t-test",1,30,0.05,2000,500,0.0055,0.008,0.0205,0.016,0.0295,0.016,0,0,0.49875,0.50225,0.50675,0.5,-0.00349999999999995,0.00450000000000006,-0.00224999999999997
"ttest","Two-sample t-test",1,30,0.1,2000,500,0.0055,0.004,0.0205,0.018,0.0295,0.032,0,0,0.50075,0.50125,0.49875,0.5,-0.000499999999999945,-0.00249999999999995,-0.00124999999999997
"ttest","Two-sample t-test",1,30,0.2,2000,500,0.0055,0.014,0.0205,0.03,0.0295,0.034,0.0015,0.002,0.49575,0.49525,0.49775,0.49975,0.000500000000000056,0.00250000000000006,0.00450000000000006
"ttest","Two-sample t-test",1,30,0.35,2000,500,0.0055,0.032,0.0205,0.068,0.0295,0.084,0.0355,0.102,0.48675,0.47625,0.47275,0.46675,0.0105000000000001,-0.00349999999999989,-0.0094999999999999
"ttest","Two-sample t-test",1,30,0.5,2000,500,0.0055,0.05,0.0205,0.126,0.0295,0.156,0.047,0.22,0.47775,0.44725,0.43675,0.4135,0.0305,-0.0105,-0.03375
"ttest","Two-sample t-test",1,30,0.8,2000,500,0.0055,0.234,0.0205,0.382,0.0295,0.436,0.0445,0.524,0.38575,0.31925,0.29675,0.26025,0.0665000000000001,-0.0224999999999999,-0.059
"ttest","Two-sample t-test",1,60,0.05,2000,500,0.0075,0.008,0.014,0.016,0.018,0.022,0,0,0.49975,0.499,0.498,0.5,0.000750000000000028,-0.001,0.001
"ttest","Two-sample t-test",1,60,0.1,2000,500,0.0075,0.008,0.014,0.012,0.018,0.016,0,0,0.49975,0.501,0.501,0.5,-0.00124999999999997,0,-0.001
"ttest","Two-sample t-test",1,60,0.2,2000,500,0.0075,0.022,0.014,0.038,0.018,0.048,0.02,0.058,0.49275,0.488,0.485,0.481,0.00475000000000003,-0.003,-0.00700000000000001
"ttest","Two-sample t-test",1,60,0.35,2000,500,0.0075,0.068,0.014,0.114,0.018,0.128,0.0455,0.27,0.46975,0.45,0.445,0.38775,0.01975,-0.005,-0.06225
"ttest","Two-sample t-test",1,60,0.5,2000,500,0.0075,0.176,0.014,0.258,0.018,0.286,0.044,0.442,0.41575,0.378,0.366,0.301,0.0377500000000001,-0.012,-0.077
"ttest","Two-sample t-test",1,60,0.8,2000,500,0.0075,0.546,0.014,0.674,0.018,0.714,0.0265,0.786,0.23075,0.17,0.152,0.12025,0.06075,-0.018,-0.04975
"ttest","Two-sample t-test",1,120,0.05,2000,500,0.008,0.002,0.0125,0.004,0.0135,0.008,0,0,0.503,0.50425,0.50275,0.5,-0.00124999999999997,-0.00149999999999995,-0.00424999999999998
"ttest","Two-sample t-test",1,120,0.1,2000,500,0.008,0.014,0.0125,0.016,0.0135,0.016,0.0055,0.012,0.497,0.49825,0.49875,0.49675,-0.00124999999999997,0.000500000000000056,-0.00149999999999995
"ttest","Two-sample t-test",1,120,0.2,2000,500,0.008,0.042,0.0125,0.072,0.0135,0.078,0.0465,0.166,0.483,0.47025,0.46775,0.44025,0.01275,-0.00249999999999995,-0.03
"ttest","Two-sample t-test",1,120,0.35,2000,500,0.008,0.16,0.0125,0.21,0.0135,0.224,0.0525,0.428,0.424,0.40125,0.39475,0.31225,0.02275,-0.00649999999999995,-0.089
"ttest","Two-sample t-test",1,120,0.5,2000,500,0.008,0.432,0.0125,0.51,0.0135,0.524,0.0405,0.708,0.288,0.25125,0.24475,0.16625,0.0367500000000001,-0.00649999999999995,-0.085
"ttest","Two-sample t-test",1,120,0.8,2000,500,0.008,0.94,0.0125,0.956,0.0135,0.956,0.023,0.974,0.034,0.02825,0.0287500000000001,0.0245,0.00575000000000003,0.000500000000000056,-0.00375000000000003
"ttest","Two-sample t-test",1,250,0.05,2000,500,0.005,0.018,0.0055,0.018,0.0055,0.018,0.001,0,0.4935,0.49375,0.49375,0.5005,-0.000250000000000083,0,0.00674999999999992
"ttest","Two-sample t-test",1,250,0.1,2000,500,0.005,0.012,0.0055,0.012,0.0055,0.012,0.0165,0.048,0.4965,0.49675,0.49675,0.48425,-0.000250000000000083,0,-0.0125000000000001
"ttest","Two-sample t-test",1,250,0.2,2000,500,0.005,0.106,0.0055,0.108,0.0055,0.11,0.044,0.328,0.4495,0.44875,0.44775,0.358,0.000749999999999917,-0.001,-0.09075
"ttest","Two-sample t-test",1,250,0.35,2000,500,0.005,0.49,0.0055,0.5,0.0055,0.506,0.0275,0.714,0.2575,0.25275,0.24975,0.15675,0.00474999999999992,-0.003,-0.096
"ttest","Two-sample t-test",1,250,0.5,2000,500,0.005,0.872,0.0055,0.876,0.0055,0.88,0.015,0.942,0.0665,0.06475,0.06275,0.0365,0.00174999999999992,-0.002,-0.02825
"ttest","Two-sample t-test",1,250,0.8,2000,500,0.005,1,0.0055,1,0.0055,1,0.0065,1,0.00249999999999995,0.00275000000000003,0.00275000000000003,0.00324999999999998,-0.000250000000000083,0,0.000499999999999945
"ttest","Two-sample t-test",1,500,0.05,2000,500,0.007,0.016,0.005,0.012,0.005,0.012,0.005,0.012,0.4955,0.4965,0.4965,0.4965,-0.001,0,0
"ttest","Two-sample t-test",1,500,0.1,2000,500,0.007,0.034,0.005,0.026,0.005,0.026,0.037,0.152,0.4865,0.4895,0.4895,0.4425,-0.003,0,-0.047
