"test_key","test","q","n","theta","null_valid_reps","alt_valid_reps","alpha_p","power_p","alpha_ejab","power_ejab","alpha_bic","power_bic","alpha_tsbf","power_tsbf","risk_p","risk_ejab","risk_bic","risk_tsbf","delta_p_minus_ejab","delta_bic_minus_ejab","delta_tsbf_minus_ejab"
"ranova","Repeated-measures ANOVA",3,46,0.807894736842105,2000,400,0.005,1,0.0325,1,0.0075,1,0.003,1,0.00249999999999995,0.01625,0.00375000000000003,0.00149999999999995,-0.01375,-0.0125,-0.01475
"ranova","Repeated-measures ANOVA",3,46,0.853947368421053,2000,400,0.005,1,0.0325,1,0.0075,1,0.0025,1,0.00249999999999995,0.01625,0.00375000000000003,0.00124999999999997,-0.01375,-0.0125,-0.015
"ranova","Repeated-measures ANOVA",3,46,0.9,2000,400,0.005,1,0.0325,1,0.0075,1,0.0025,1,0.00249999999999995,0.01625,0.00375000000000003,0.00124999999999997,-0.01375,-0.0125,-0.015
"ranova","Repeated-measures ANOVA",3,57,0.025,2000,400,0.006,0.01,0.029,0.035,0.0045,0.0075,0,0,0.498,0.497,0.4985,0.5,0.00100000000000006,0.00150000000000006,0.00300000000000006
"ranova","Repeated-measures ANOVA",3,57,0.0710526315789474,2000,400,0.006,0.02,0.029,0.0725,0.0045,0.02,0.005,0.02,0.493,0.47825,0.49225,0.4925,0.01475,0.014,0.01425
"ranova","Repeated-measures ANOVA",3,57,0.117105263157895,2000,400,0.006,0.075,0.029,0.2025,0.0045,0.075,0.0365,0.2225,0.4655,0.41325,0.46475,0.407,0.0522500000000001,0.0515,-0.00624999999999998
"ranova","Repeated-measures ANOVA",3,57,0.163157894736842,2000,400,0.006,0.2125,0.029,0.4175,0.0045,0.2075,0.0495,0.5,0.39675,0.30575,0.3985,0.27475,0.091,0.09275,-0.0309999999999999
"ranova","Repeated-measures ANOVA",3,57,0.209210526315789,2000,400,0.006,0.4225,0.029,0.69,0.0045,0.4075,0.0455,0.7425,0.29175,0.1695,0.2985,0.1515,0.12225,0.129,-0.018
"ranova","Repeated-measures ANOVA",3,57,0.255263157894737,2000,400,0.006,0.6875,0.029,0.875,0.0045,0.675,0.0365,0.885,0.15925,0.077,0.16475,0.07575,0.08225,0.08775,-0.00124999999999997
"ranova","Repeated-measures ANOVA",3,57,0.301315789473684,2000,400,0.006,0.8925,0.029,0.9575,0.0045,0.8775,0.025,0.955,0.05675,0.03575,0.0635,0.035,0.0210000000000001,0.0277500000000001,-0.000749999999999973
"ranova","Repeated-measures ANOVA",3,57,0.347368421052632,2000,400,0.006,0.9775,0.029,0.9975,0.0045,0.975,0.0185,0.9975,0.01425,0.0157499999999999,0.01475,0.0105,-0.00149999999999995,-0.000999999999999945,-0.00524999999999998
"ranova","Repeated-measures ANOVA",3,57,0.393421052631579,2000,400,0.006,0.9975,0.029,1,0.0045,0.995,0.016,1,0.00424999999999998,0.0145,0.00474999999999998,0.00800000000000001,-0.01025,-0.00974999999999998,-0.00649999999999995
"ranova","Repeated-measures ANOVA",3,57,0.439473684210526,2000,400,0.006,0.9975,0.029,1,0.0045,0.9975,0.011,1,0.00424999999999998,0.0145,0.00349999999999995,0.00549999999999995,-0.01025,-0.011,-0.00900000000000001
"ranova","Repeated-measures ANOVA",3,57,0.485526315789474,2000,400,0.006,1,0.029,1,0.0045,1,0.0095,1,0.003,0.0145,0.00224999999999997,0.00475000000000003,-0.0115,-0.01225,-0.00974999999999993
"ranova","Repeated-measures ANOVA",3,57,0.531578947368421,2000,400,0.006,1,0.029,1,0.0045,1,0.007,1,0.003,0.0145,0.00224999999999997,0.00349999999999995,-0.0115,-0.01225,-0.011
"ranova","Repeated-measures ANOVA",3,57,0.577631578947368,2000,400,0.006,1,0.029,1,0.0045,1,0.006,1,0.003,0.0145,0.00224999999999997,0.003,-0.0115,-0.01225,-0.0115
"ranova","Repeated-measures ANOVA",3,57,0.623684210526316,2000,400,0.006,1,0.029,1,0.0045,1,0.0035,1,0.003,0.0145,0.00224999999999997,0.00175000000000003,-0.0115,-0.01225,-0.0127499999999999
"ranova","Repeated-measures ANOVA",3,57,0.669736842105263,2000,400,0.006,1,0.029,1,0.0045,1,0.0035,1,0.003,0.0145,0.00224999999999997,0.00175000000000003,-0.0115,-0.01225,-0.0127499999999999
"ranova","Repeated-measures ANOVA",3,57,0.71578947368421,2000,400,0.006,1,0.029,1,0.0045,1,0.003,1,0.003,0.0145,0.00224999999999997,0.00149999999999995,-0.0115,-0.01225,-0.013
"ranova","Repeated-measures ANOVA",3,57,0.761842105263158,2000,400,0.006,1,0.029,1,0.0045,1,0.002,1,0.003,0.0145,0.00224999999999997,0.001,-0.0115,-0.01225,-0.0135
"ranova","Repeated-measures ANOVA",3,57,0.807894736842105,2000,400,0.006,1,0.029,1,0.0045,1,0.0015,1,0.003,0.0145,0.00224999999999997,0.000750000000000028,-0.0115,-0.01225,-0.0137499999999999
"ranova","Repeated-measures ANOVA",3,57,0.853947368421053,2000,400,0.006,1,0.029,1,0.0045,1,0.001,1,0.003,0.0145,0.00224999999999997,0.000499999999999945,-0.0115,-0.01225,-0.014
"ranova","Repeated-measures ANOVA",3,57,0.9,2000,400,0.006,1,0.029,1,0.0045,1,0.001,1,0.003,0.0145,0.00224999999999997,0.000499999999999945,-0.0115,-0.01225,-0.014
"ranova","Repeated-measures ANOVA",3,71,0.025,2000,400,0.006,0.005,0.03,0.03,0.0045,0.005,0,0,0.5005,0.5,0.49975,0.5,0.000500000000000056,-0.000250000000000028,0
"ranova","Repeated-measures ANOVA",3,71,0.0710526315789474,2000,400,0.006,0.03,0.03,0.11,0.0045,0.0225,0.0105,0.065,0.488,0.46,0.491,0.47275,0.028,0.031,0.01275
"ranova","Repeated-measures ANOVA",3,71,0.117105263157895,2000,400,0.006,0.115,0.03,0.2675,0.0045,0.105,0.0465,0.33,0.4455,0.38125,0.44975,0.35825,0.06425,0.0685,-0.023
"ranova","Repeated-measures ANOVA",3,71,0.163157894736842,2000,400,0.006,0.27,0.03,0.5075,0.0045,0.24,0.0525,0.595,0.368,0.26125,0.38225,0.22875,0.10675,0.121,-0.0325
"ranova","Repeated-measures ANOVA",3,71,0.209210526315789,2000,400,0.006,0.5925,0.03,0.8075,0.0045,0.565,0.0435,0.8325,0.20675,0.11125,0.21975,0.1055,0.0955,0.1085,-0.00574999999999998
"ranova","Repeated-measures ANOVA",3,71,0.255263157894737,2000,400,0.006,0.8125,0.03,0.94,0.0045,0.785,0.0305,0.94,0.09675,0.045,0.10975,0.04525,0.05175,0.0647499999999999,0.000249999999999972
"ranova","Repeated-measures ANOVA",3,71,0.301315789473684,2000,400,0.006,0.9275,0.03,0.99,0.0045,0.925,0.022,0.985,0.03925,0.02,0.03975,0.0185,0.01925,0.0197499999999999,-0.0015
"ranova","Repeated-measures ANOVA",3,71,0.347368421052632,2000,400,0.006,0.99,0.03,0.9975,0.0045,0.985,0.015,0.9975,0.00800000000000001,0.01625,0.00974999999999998,0.00874999999999992,-0.00824999999999998,-0.00650000000000001,-0.00750000000000006
"ranova","Repeated-measures ANOVA",3,71,0.393421052631579,2000,400,0.006,1,0.03,1,0.0045,1,0.011,1,0.003,0.015,0.00224999999999997,0.00549999999999995,-0.012,-0.01275,-0.00950000000000006
"ranova","Repeated-measures ANOVA",3,71,0.439473684210526,2000,400,0.006,1,0.03,1,0.0045,1,0.0085,1,0.003,0.015,0.00224999999999997,0.00424999999999998,-0.012,-0.01275,-0.01075
"ranova","Repeated-measures ANOVA",3,71,0.485526315789474,2000,400,0.006,1,0.03,1,0.0045,1,0.0075,1,0.003,0.015,0.00224999999999997,0.00375000000000003,-0.012,-0.01275,-0.01125
"ranova","Repeated-measures ANOVA",3,71,0.531578947368421,2000,400,0.006,1,0.03,1,0.0045,1,0.006,1,0.003,0.015,0.00224999999999997,0.003,-0.012,-0.01275,-0.012
"ranova","Repeated-measures ANOVA",3,71,0.577631578947368,2000,400,0.006,1,0.03,1,0.0045,1,0.0045,1,0.003,0.015,0.00224999999999997,0.00224999999999997,-0.012,-0.01275,-0.01275
"ranova","Repeated-measures ANOVA",3,71,0.623684210526316,2000,400,0.006,1,0.03,1,0.0045,1,0.0025,1,0.003,0.015,0.00224999999999997,0.00124999999999997,-0.012,-0.01275,-0.01375
"ranova","Repeated-measures ANOVA",3,71,0.669736842105263,2000,400,0.006,1,0.03,1,0.0045,1,0.0025,1,0.003,0.015,0.00224999999999997,0.00124999999999997,-0.012,-0.01275,-0.01375
"ranova","Repeated-measures ANOVA",3,71,0.71578947368421,2000,400,0.006,1,0.03,1,0.0045,1,0.002,1,0.003,0.015,0.00224999999999997,0.001,-0.012,-0.01275,-0.014
"ranova","Repeated-measures ANOVA",3,71,0.761842105263158,2000,400,0.006,1,0.03,1,0.0045,1,0.002,1,0.003,0.015,0.00224999999999997,0.001,-0.012,-0.01275,-0.014
"ranova","Repeated-measures ANOVA",3,71,0.807894736842105,2000,400,0.006,1,0.03,1,0.0045,1,0.0015,1,0.003,0.015,0.00224999999999997,0.000750000000000028,-0.012,-0.01275,-0.01425
"ranova","Repeated-measures ANOVA",3,71,0.853947368421053,2000,400,0.006,1,0.03,1,0.0045,1,0.0015,1,0.003,0.015,0.00224999999999997,0.000750000000000028,-0.012,-0.01275,-0.01425
"ranova","Repeated-measures ANOVA",3,71,0.9,2000,400,0.006,1,0.03,1,0.0045,1,5e-04,1,0.003,0.015,0.00224999999999997,0.000249999999999972,-0.012,-0.01275,-0.01475
"ranova","Repeated-measures ANOVA",3,89,0.025,2000,400,0.0055,0.0125,0.033,0.0375,0.003,0.01,0,0,0.4965,0.49775,0.4965,0.5,-0.00124999999999992,-0.00125000000000003,0.00225000000000003
"ranova","Repeated-measures ANOVA",3,89,0.0710526315789474,2000,400,0.0055,0.045,0.033,0.1375,0.003,0.025,0.014,0.1025,0.48025,0.44775,0.489,0.45575,0.0325,0.04125,0.00800000000000001
"ranova","Repeated-measures ANOVA",3,89,0.117105263157895,2000,400,0.0055,0.13,0.033,0.31,0.003,0.1,0.053,0.41,0.43775,0.3615,0.4515,0.3215,0.0762500000000001,0.09,-0.0399999999999999
"ranova","Repeated-measures ANOVA",3,89,0.163157894736842,2000,400,0.0055,0.4475,0.033,0.625,0.003,0.3575,0.051,0.7075,0.279,0.204,0.32275,0.17175,0.0750000000000001,0.11875,-0.03225
"ranova","Repeated-measures ANOVA",3,89,0.209210526315789,2000,400,0.0055,0.7075,0.033,0.865,0.003,0.6325,0.0385,0.8825,0.149,0.084,0.18525,0.078,0.0650000000000001,0.10125,-0.00599999999999995
"ranova","Repeated-measures ANOVA",3,89,0.255263157894737,2000,400,0.0055,0.935,0.033,0.9825,0.003,0.9125,0.0285,0.98,0.03525,0.0252499999999999,0.04525,0.02425,0.0100000000000001,0.02,-0.000999999999999945
"ranova","Repeated-measures ANOVA",3,89,0.301315789473684,2000,400,0.0055,0.995,0.033,1,0.003,0.9825,0.0135,1,0.00525000000000003,0.0165,0.0102499999999999,0.00675000000000003,-0.0112499999999999,-0.00625000000000003,-0.00974999999999993
"ranova","Repeated-measures ANOVA",3,89,0.347368421052632,2000,400,0.0055,1,0.033,1,0.003,0.9975,0.0095,1,0.00275000000000003,0.0165,0.00274999999999992,0.00475000000000003,-0.0137499999999999,-0.01375,-0.0117499999999999
"ranova","Repeated-measures ANOVA",3,89,0.393421052631579,2000,400,0.0055,1,0.033,1,0.003,1,0.007,1,0.00275000000000003,0.0165,0.00149999999999995,0.00349999999999995,-0.0137499999999999,-0.015,-0.013
"ranova","Repeated-measures ANOVA",3,89,0.439473684210526,2000,400,0.0055,1,0.033,1,0.003,1,0.006,1,0.00275000000000003,0.0165,0.00149999999999995,0.003,-0.0137499999999999,-0.015,-0.0135
"ranova","Repeated-measures ANOVA",3,89,0.485526315789474,2000,400,0.0055,1,0.033,1,0.003,1,0.005,1,0.00275000000000003,0.0165,0.00149999999999995,0.00249999999999995,-0.0137499999999999,-0.015,-0.014
"ranova","Repeated-measures ANOVA",3,89,0.531578947368421,2000,400,0.0055,1,0.033,1,0.003,1,0.003,1,0.00275000000000003,0.0165,0.00149999999999995,0.00149999999999995,-0.0137499999999999,-0.015,-0.015
"ranova","Repeated-measures ANOVA",3,89,0.577631578947368,2000,400,0.0055,1,0.033,1,0.003,1,0.0025,1,0.00275000000000003,0.0165,0.00149999999999995,0.00124999999999997,-0.0137499999999999,-0.015,-0.01525
"ranova","Repeated-measures ANOVA",3,89,0.623684210526316,2000,400,0.0055,1,0.033,1,0.003,1,0.0025,1,0.00275000000000003,0.0165,0.00149999999999995,0.00124999999999997,-0.0137499999999999,-0.015,-0.01525
"ranova","Repeated-measures ANOVA",3,89,0.669736842105263,2000,400,0.0055,1,0.033,1,0.003,1,0.002,1,0.00275000000000003,0.0165,0.00149999999999995,0.001,-0.0137499999999999,-0.015,-0.0155
"ranova","Repeated-measures ANOVA",3,89,0.71578947368421,2000,400,0.0055,1,0.033,1,0.003,1,0.0015,1,0.00275000000000003,0.0165,0.00149999999999995,0.000750000000000028,-0.0137499999999999,-0.015,-0.0157499999999999
"ranova","Repeated-measures ANOVA",3,89,0.761842105263158,2000,400,0.0055,1,0.033,1,0.003,1,0.001,1,0.00275000000000003,0.0165,0.00149999999999995,0.000499999999999945,-0.0137499999999999,-0.015,-0.016
"ranova","Repeated-measures ANOVA",3,89,0.807894736842105,2000,400,0.0055,1,0.033,1,0.003,1,0.001,1,0.00275000000000003,0.0165,0.00149999999999995,0.000499999999999945,-0.0137499999999999,-0.015,-0.016
"ranova","Repeated-measures ANOVA",3,89,0.853947368421053,2000,400,0.0055,1,0.033,1,0.003,1,5e-04,1,0.00275000000000003,0.0165,0.00149999999999995,0.000249999999999972,-0.0137499999999999,-0.015,-0.01625
"ranova","Repeated-measures ANOVA",3,89,0.9,2000,400,0.0055,1,0.033,1,0.003,1,5e-04,1,0.00275000000000003,0.0165,0.00149999999999995,0.000249999999999972,-0.0137499999999999,-0.015,-0.01625
"ranova","Repeated-measures ANOVA",3,110,0.025,2000,400,0.005,0.0025,0.0255,0.0375,0.0025,0,0,0,0.50125,0.494,0.50125,0.5,0.00724999999999992,0.00724999999999992,0.00599999999999995
"ranova","Repeated-measures ANOVA",3,110,0.0710526315789474,2000,400,0.005,0.03,0.0255,0.11,0.0025,0.0075,0.025,0.11,0.4875,0.45775,0.4975,0.4575,0.0297499999999999,0.03975,-0.000250000000000083
"ranova","Repeated-measures ANOVA",3,110,0.117105263157895,2000,400,0.005,0.22,0.0255,0.4025,0.0025,0.1575,0.05,0.5,0.3925,0.3115,0.4225,0.275,0.081,0.111,-0.0365
"ranova","Repeated-measures ANOVA",3,110,0.163157894736842,2000,400,0.005,0.54,0.0255,0.765,0.0025,0.4625,0.0425,0.8075,0.2325,0.13025,0.27,0.1175,0.10225,0.13975,-0.01275
"ranova","Repeated-measures ANOVA",3,110,0.209210526315789,2000,400,0.005,0.8625,0.0255,0.95,0.0025,0.81,0.0305,0.9525,0.0712499999999999,0.0377500000000001,0.09625,0.039,0.0334999999999999,0.0584999999999999,0.00124999999999992
"ranova","Repeated-measures ANOVA",3,110,0.255263157894737,2000,400,0.005,0.98,0.0255,0.9975,0.0025,0.955,0.022,0.995,0.0125,0.014,0.02375,0.0135,-0.00150000000000006,0.00974999999999998,-5e-04
"ranova","Repeated-measures ANOVA",3,110,0.301315789473684,2000,400,0.005,0.9975,0.0255,0.9975,0.0025,0.985,0.0135,0.9975,0.00374999999999992,0.014,0.00874999999999998,0.00800000000000001,-0.0102500000000001,-0.00525000000000003,-0.006
"ranova","Repeated-measures ANOVA",3,110,0.347368421052632,2000,400,0.005,1,0.0255,1,0.0025,1,0.01,1,0.00249999999999995,0.01275,0.00124999999999997,0.005,-0.0102500000000001,-0.0115000000000001,-0.00775000000000003
"ranova","Repeated-measures ANOVA",3,110,0.393421052631579,2000,400,0.005,1,0.0255,1,0.0025,1,0.006,1,0.00249999999999995,0.01275,0.00124999999999997,0.003,-0.0102500000000001,-0.0115000000000001,-0.00975000000000004
"ranova","Repeated-measures ANOVA",3,110,0.439473684210526,2000,400,0.005,1,0.0255,1,0.0025,1,0.005,1,0.00249999999999995,0.01275,0.00124999999999997,0.00249999999999995,-0.0102500000000001,-0.0115000000000001,-0.0102500000000001
"ranova","Repeated-measures ANOVA",3,110,0.485526315789474,2000,400,0.005,1,0.0255,1,0.0025,1,0.0025,1,0.00249999999999995,0.01275,0.00124999999999997,0.00124999999999997,-0.0102500000000001,-0.0115000000000001,-0.0115000000000001
"ranova","Repeated-measures ANOVA",3,110,0.531578947368421,2000,400,0.005,1,0.0255,1,0.0025,1,0.0025,1,0.00249999999999995,0.01275,0.00124999999999997,0.00124999999999997,-0.0102500000000001,-0.0115000000000001,-0.0115000000000001
"ranova","Repeated-measures ANOVA",3,110,0.577631578947368,2000,400,0.005,1,0.0255,1,0.0025,1,0.0025,1,0.00249999999999995,0.01275,0.00124999999999997,0.00124999999999997,-0.0102500000000001,-0.0115000000000001,-0.0115000000000001
"ranova","Repeated-measures ANOVA",3,110,0.623684210526316,2000,400,0.005,1,0.0255,1,0.0025,1,0.0025,1,0.00249999999999995,0.01275,0.00124999999999997,0.00124999999999997,-0.0102500000000001,-0.0115000000000001,-0.0115000000000001
"ranova","Repeated-measures ANOVA",3,110,0.669736842105263,2000,400,0.005,1,0.0255,1,0.0025,1,0.0015,1,0.00249999999999995,0.01275,0.00124999999999997,0.000750000000000028,-0.0102500000000001,-0.0115000000000001,-0.012
"ranova","Repeated-measures ANOVA",3,110,0.71578947368421,2000,400,0.005,1,0.0255,1,0.0025,1,0.0015,1,0.00249999999999995,0.01275,0.00124999999999997,0.000750000000000028,-0.0102500000000001,-0.0115000000000001,-0.012
"ranova","Repeated-measures ANOVA",3,110,0.761842105263158,2000,400,0.005,1,0.0255,1,0.0025,1,0.001,1,0.00249999999999995,0.01275,0.00124999999999997,0.000499999999999945,-0.0102500000000001,-0.0115000000000001,-0.0122500000000001
"ranova","Repeated-measures ANOVA",3,110,0.807894736842105,2000,400,0.005,1,0.0255,1,0.0025,1,0.001,1,0.00249999999999995,0.01275,0.00124999999999997,0.000499999999999945,-0.0102500000000001,-0.0115000000000001,-0.0122500000000001
"ranova","Repeated-measures ANOVA",3,110,0.853947368421053,2000,400,0.005,1,0.0255,1,0.0025,1,0.001,1,0.00249999999999995,0.01275,0.00124999999999997,0.000499999999999945,-0.0102500000000001,-0.0115000000000001,-0.0122500000000001
"ranova","Repeated-measures ANOVA",3,110,0.9,2000,400,0.005,1,0.0255,1,0.0025,1,0.001,1,0.00249999999999995,0.01275,0.00124999999999997,0.000499999999999945,-0.0102500000000001,-0.0115000000000001,-0.0122500000000001
"ranova","Repeated-measures ANOVA",3,136,0.025,2000,400,0.003,0.005,0.0205,0.05,0.001,0.0025,0,0,0.499,0.48525,0.49925,0.5,0.01375,0.014,0.01475
"ranova","Repeated-measures ANOVA",3,136,0.0710526315789474,2000,400,0.003,0.0625,0.0205,0.18,0.001,0.025,0.0275,0.2075,0.47025,0.42025,0.488,0.41,0.0499999999999999,0.0677499999999999,-0.01025
"ranova","Repeated-measures ANOVA",3,136,0.117105263157895,2000,400,0.003,0.285,0.0205,0.4875,0.001,0.1925,0.0425,0.61,0.359,0.2665,0.40425,0.21625,0.0925,0.13775,-0.05025
"ranova","Repeated-measures ANOVA",3,136,0.163157894736842,2000,400,0.003,0.7125,0.0205,0.855,0.001,0.5975,0.0315,0.885,0.14525,0.08275,0.20175,0.07325,0.0625,0.119,-0.00949999999999995
"ranova","Repeated-measures ANOVA",3,136,0.209210526315789,2000,400,0.003,0.93,0.0205,0.975,0.001,0.89,0.019,0.975,0.0364999999999999,0.02275,0.0554999999999999,0.022,0.0137499999999999,0.0327499999999999,-0.000750000000000028
"ranova","Repeated-measures ANOVA",3,136,0.255263157894737,2000,400,0.003,0.995,0.0205,0.9975,0.001,0.99,0.0135,0.9975,0.00399999999999995,0.0115,0.00549999999999995,0.00800000000000001,-0.00750000000000001,-0.006,-0.00349999999999995
"ranova","Repeated-measures ANOVA",3,136,0.301315789473684,2000,400,0.003,1,0.0205,1,0.001,1,0.006,1,0.00149999999999995,0.01025,0.000499999999999945,0.003,-0.00875000000000004,-0.00975000000000004,-0.00724999999999998
"ranova","Repeated-measures ANOVA",3,136,0.347368421052632,2000,400,0.003,1,0.0205,1,0.001,1,0.0035,1,0.00149999999999995,0.01025,0.000499999999999945,0.00175000000000003,-0.00875000000000004,-0.00975000000000004,-0.00849999999999995
"ranova","Repeated-measures ANOVA",3,136,0.393421052631579,2000,400,0.003,1,0.0205,1,0.001,1,0.0025,1,0.00149999999999995,0.01025,0.000499999999999945,0.00124999999999997,-0.00875000000000004,-0.00975000000000004,-0.00900000000000001
"ranova","Repeated-measures ANOVA",3,136,0.439473684210526,2000,400,0.003,1,0.0205,1,0.001,1,0.002,1,0.00149999999999995,0.01025,0.000499999999999945,0.001,-0.00875000000000004,-0.00975000000000004,-0.00924999999999998
"ranova","Repeated-measures ANOVA",3,136,0.485526315789474,2000,400,0.003,1,0.0205,1,0.001,1,0.0015,1,0.00149999999999995,0.01025,0.000499999999999945,0.000750000000000028,-0.00875000000000004,-0.00975000000000004,-0.00949999999999995
"ranova","Repeated-measures ANOVA",3,136,0.531578947368421,2000,400,0.003,1,0.0205,1,0.001,1,0.001,1,0.00149999999999995,0.01025,0.000499999999999945,0.000499999999999945,-0.00875000000000004,-0.00975000000000004,-0.00975000000000004
"ranova","Repeated-measures ANOVA",3,136,0.577631578947368,2000,400,0.003,1,0.0205,1,0.001,1,0.001,1,0.00149999999999995,0.01025,0.000499999999999945,0.000499999999999945,-0.00875000000000004,-0.00975000000000004,-0.00975000000000004
"ranova","Repeated-measures ANOVA",3,136,0.623684210526316,2000,400,0.003,1,0.0205,1,0.001,1,0.001,1,0.00149999999999995,0.01025,0.000499999999999945,0.000499999999999945,-0.00875000000000004,-0.00975000000000004,-0.00975000000000004
"ranova","Repeated-measures ANOVA",3,136,0.669736842105263,2000,400,0.003,1,0.0205,1,0.001,1,5e-04,1,0.00149999999999995,0.01025,0.000499999999999945,0.000249999999999972,-0.00875000000000004,-0.00975000000000004,-0.01
"ranova","Repeated-measures ANOVA",3,136,0.71578947368421,2000,400,0.003,1,0.0205,1,0.001,1,0,1,0.00149999999999995,0.01025,0.000499999999999945,0,-0.00875000000000004,-0.00975000000000004,-0.01025
"ranova","Repeated-measures ANOVA",3,136,0.761842105263158,2000,400,0.003,1,0.0205,1,0.001,1,0,1,0.00149999999999995,0.01025,0.000499999999999945,0,-0.00875000000000004,-0.00975000000000004,-0.01025
"ranova","Repeated-measures ANOVA",3,136,0.807894736842105,2000,400,0.003,1,0.0205,1,0.001,1,0,1,0.00149999999999995,0.01025,0.000499999999999945,0,-0.00875000000000004,-0.00975000000000004,-0.01025
"ranova","Repeated-measures ANOVA",3,136,0.853947368421053,2000,400,0.003,1,0.0205,1,0.001,1,0,1,0.00149999999999995,0.01025,0.000499999999999945,0,-0.00875000000000004,-0.00975000000000004,-0.01025
"ranova","Repeated-measures ANOVA",3,136,0.9,2000,400,0.003,1,0.0205,1,0.001,1,0,1,0.00149999999999995,0.01025,0.000499999999999945,0,-0.00875000000000004,-0.00975000000000004,-0.01025
"ranova","Repeated-measures ANOVA",3,169,0.025,2000,400,0.006,0.015,0.019,0.045,0.0025,0.0075,0,0,0.4955,0.487,0.4975,0.5,0.00850000000000006,0.0105000000000001,0.0130000000000001
"ranova","Repeated-measures ANOVA",3,169,0.0710526315789474,2000,400,0.006,0.08,0.019,0.17,0.0025,0.0475,0.0355,0.245,0.463,0.4245,0.4775,0.39525,0.0385000000000001,0.053,-0.0292499999999999
"ranova","Repeated-measures ANOVA",3,169,0.117105263157895,2000,400,0.006,0.3925,0.019,0.605,0.0025,0.28,0.0415,0.7175,0.30675,0.207,0.36125,0.162,0.09975,0.15425,-0.0449999999999999
"ranova","Repeated-measures ANOVA",3,169,0.163157894736842,2000,400,0.006,0.8325,0.019,0.9125,0.0025,0.7025,0.029,0.9375,0.08675,0.05325,0.15,0.04575,0.0335,0.09675,-0.00750000000000001
"ranova","Repeated-measures ANOVA",3,169,0.209210526315789,2000,400,0.006,0.9825,0.019,0.9925,0.0025,0.9475,0.016,0.99,0.01175,0.0132499999999999,0.0275,0.013,-0.00149999999999995,0.01425,-0.000249999999999917
"ranova","Repeated-measures ANOVA",3,169,0.255263157894737,2000,400,0.006,1,0.019,1,0.0025,0.9975,0.011,1,0.003,0.00949999999999995,0.00249999999999995,0.00549999999999995,-0.00649999999999995,-0.00700000000000001,-0.004
"ranova","Repeated-measures ANOVA",3,169,0.301315789473684,2000,400,0.006,1,0.019,1,0.0025,1,0.0075,1,0.003,0.00949999999999995,0.00124999999999997,0.00375000000000003,-0.00649999999999995,-0.00824999999999998,-0.00574999999999992
"ranova","Repeated-measures ANOVA",3,169,0.347368421052632,2000,400,0.006,1,0.019,1,0.0025,1,0.0045,1,0.003,0.00949999999999995,0.00124999999999997,0.00224999999999997,-0.00649999999999995,-0.00824999999999998,-0.00724999999999998
"ranova","Repeated-measures ANOVA",3,169,0.393421052631579,2000,400,0.006,1,0.019,1,0.0025,1,0.004,1,0.003,0.00949999999999995,0.00124999999999997,0.002,-0.00649999999999995,-0.00824999999999998,-0.00749999999999995
"ranova","Repeated-measures ANOVA",3,169,0.439473684210526,2000,400,0.006,1,0.019,1,0.0025,1,0.0035,1,0.003,0.00949999999999995,0.00124999999999997,0.00175000000000003,-0.00649999999999995,-0.00824999999999998,-0.00774999999999992
"ranova","Repeated-measures ANOVA",3,169,0.485526315789474,2000,400,0.006,1,0.019,1,0.0025,1,0.0025,1,0.003,0.00949999999999995,0.00124999999999997,0.00124999999999997,-0.00649999999999995,-0.00824999999999998,-0.00824999999999998
"ranova","Repeated-measures ANOVA",3,169,0.531578947368421,2000,400,0.006,1,0.019,1,0.0025,1,0.0025,1,0.003,0.00949999999999995,0.00124999999999997,0.00124999999999997,-0.00649999999999995,-0.00824999999999998,-0.00824999999999998
"ranova","Repeated-measures ANOVA",3,169,0.577631578947368,2000,400,0.006,1,0.019,1,0.0025,1,0.0025,1,0.003,0.00949999999999995,0.00124999999999997,0.00124999999999997,-0.00649999999999995,-0.00824999999999998,-0.00824999999999998
"ranova","Repeated-measures ANOVA",3,169,0.623684210526316,2000,400,0.006,1,0.019,1,0.0025,1,0.0025,1,0.003,0.00949999999999995,0.00124999999999997,0.00124999999999997,-0.00649999999999995,-0.00824999999999998,-0.00824999999999998
"ranova","Repeated-measures ANOVA",3,169,0.669736842105263,2000,400,0.006,1,0.019,1,0.0025,1,0.0015,1,0.003,0.00949999999999995,0.00124999999999997,0.000750000000000028,-0.00649999999999995,-0.00824999999999998,-0.00874999999999992
"ranova","Repeated-measures ANOVA",3,169,0.71578947368421,2000,400,0.006,1,0.019,1,0.0025,1,5e-04,1,0.003,0.00949999999999995,0.00124999999999997,0.000249999999999972,-0.00649999999999995,-0.00824999999999998,-0.00924999999999998
"ranova","Repeated-measures ANOVA",3,169,0.761842105263158,2000,400,0.006,1,0.019,1,0.0025,1,5e-04,1,0.003,0.00949999999999995,0.00124999999999997,0.000249999999999972,-0.00649999999999995,-0.00824999999999998,-0.00924999999999998
"ranova","Repeated-measures ANOVA",3,169,0.807894736842105,2000,400,0.006,1,0.019,1,0.0025,1,5e-04,1,0.003,0.00949999999999995,0.00124999999999997,0.000249999999999972,-0.00649999999999995,-0.00824999999999998,-0.00924999999999998
"ranova","Repeated-measures ANOVA",3,169,0.853947368421053,2000,400,0.006,1,0.019,1,0.0025,1,5e-04,1,0.003,0.00949999999999995,0.00124999999999997,0.000249999999999972,-0.00649999999999995,-0.00824999999999998,-0.00924999999999998
